,average_stars,compliment_cool,compliment_cute,compliment_funny,compliment_hot,compliment_list,compliment_more,compliment_note,compliment_photos,compliment_plain,compliment_profile,compliment_writer,cool,elite,fans,funny,name,review_count,useful,user_id,yelping_since
3836,3.63,0,1,0,0,0,0,1,1,0,0,0,10,,1,6,Jenn,25,35,19d7a5200fba8ee307a1deb723b26c18,2011-02-19 22:55:29
3837,3.9699999999999998,8,0,8,0,0,3,7,5,1,0,3,190,"2017,2018",10,73,David,187,324,c4ccbc1417946b996742052786882395,2011-10-16 22:23:04
3838,4.15,1,1,1,0,0,0,4,0,4,0,1,46,,5,15,Brooke,74,115,ff99bf27e8b9a5e47565f4717b6badef,2011-05-11 18:02:36
3839,3.8,1,0,1,0,0,0,1,3,4,1,2,60,"2016,2017,2018",11,48,Tyler,118,172,7a8c5270b4f33936f4393aac43aa3dc3,2015-05-25 00:27:51
3840,4.28,3,0,3,0,0,0,0,2,3,0,0,8,,1,6,Victor,35,18,07e49a66bd18f7d90694483ff5469b82,2013-09-03 18:57:22
3841,4.19,11,1,11,6,0,0,4,1,8,0,3,64,,4,58,Mark,106,182,7d6416d073b89bc2814c427b8d67b6b1,2008-07-18 07:15:37
3842,4.0,7,0,7,4,0,0,6,0,8,0,2,34,,10,30,Deborah,45,84,24210bef4bc86cc7c07062468f7c3dff,2009-02-04 17:07:56
3843,3.43,16,0,16,9,0,2,7,1,6,0,6,72,"2009,2010,2011",12,64,Darrin,328,404,299f424c6a123165a526fbc068348d61,2007-02-23 02:42:47
3844,4.03,1,0,1,1,0,0,0,0,0,0,2,12,,3,10,Jennifer,63,51,6a6954479b8066d297ab81ae98843273,2011-06-27 20:10:27
3845,3.08,2,0,2,0,0,0,0,0,0,0,0,24,,1,43,Natalie Elizabeth,59,98,83afdcba6c6de562fabc8f69d2633c11,2006-10-26 00:55:55
3846,3.13,20,1,20,5,1,5,19,9,35,2,11,355,"2012,2013,2014,2015,2016,2017,2018",56,411,Diane,1123,1255,ec8f38aa91755dcf5837020d022ad384,2010-11-23 14:08:08
3847,3.09,0,0,0,0,0,0,1,0,1,0,2,10,,3,34,Marc,38,72,d77407031b73de554136cd7781fc1ed7,2013-02-25 01:15:35
3848,4.02,0,0,0,0,0,1,4,1,10,1,3,81,,14,108,John,374,269,02c093fd730fca383f13868e94820b02,2013-08-12 05:54:34
3849,3.33,0,0,0,0,0,0,1,0,0,0,0,2,,1,3,Kelly,35,23,826528dadbbc5bb44878fa46ca269b93,2013-03-15 21:36:28
3850,3.29,0,0,0,0,0,0,0,0,0,0,0,4,,1,1,Bill,19,25,f5c2fdcdeac2ed929f12bc62006f16b4,2014-02-03 23:42:16
3851,3.88,26,0,26,13,1,3,11,8,39,3,24,447,"2013,2014,2015,2016,2017,2018",35,338,Michael,575,990,11f1bf47af37994caf853e50150d1392,2012-09-03 03:57:14
3852,4.11,16,5,16,16,0,2,7,0,12,3,3,119,"2010,2011",15,90,Kat,125,231,1db1bcbfd8132e23b6b819284db7cf78,2009-03-08 04:44:32
3853,4.8,0,0,0,0,0,0,1,0,0,0,1,30,,1,16,Alex,48,88,751adc7fa0e450f5052e7c78f0f9886b,2011-05-31 20:04:26
3854,4.25,1,0,1,1,0,0,0,0,2,0,0,11,"2017,2018",2,4,Lauren,59,41,08fb523dfa6a2ebca37d7a938cf7341e,2012-06-09 19:39:15
3855,4.21,3,0,3,4,0,0,1,2,4,0,1,120,"2015,2016",7,39,Nicole,71,152,b25bd03fdd3c870c88c25a25ccf9ccbd,2015-05-02 22:52:38
3856,4.78,7,1,7,10,0,0,3,1,2,0,6,120,"2013,2017,2018",9,75,Sarah,152,219,0adcb759b0af2c1e99f0bf17510c20f3,2012-03-30 04:30:34
3857,4.36,1,0,1,0,0,1,1,0,0,0,0,5,,1,2,Maylea,36,17,69aa4a964782fe069a0af5d61e1cd479,2011-04-19 12:07:15
3858,3.9,2,0,2,2,0,0,0,1,0,0,0,21,"2016,2017,2018",3,9,Kevin,96,50,dd992e955483d67757aecb72c7cbcf78,2013-06-11 17:45:53
3859,2.54,0,0,0,0,0,0,4,0,0,0,0,8,,0,14,Meggie,66,77,d13443f5ba6b8ee3d7da34a2c9845a02,2011-07-22 23:05:48
3860,3.29,9,1,9,3,0,0,13,1,9,0,2,121,,17,148,Basil,568,579,8f19a728a908a14296bfe7e1fb72a13d,2009-10-07 16:34:50
3861,4.11,3,1,3,2,0,3,0,0,3,0,0,31,,1,43,james,46,79,b40c76569903612262038849f544e84d,2008-01-03 19:17:51
3862,3.83,12,0,12,3,0,1,6,0,13,0,11,101,,10,137,Nam,74,218,adf49e78296d016e41c5d77343c4c2d5,2010-01-29 03:54:59
3863,4.51,0,0,0,0,0,2,0,1,1,0,0,47,,2,16,Beth,75,73,72465e400629b0141d7a9648100ea5c1,2010-10-03 02:17:22
3864,3.13,0,0,0,0,0,0,0,0,1,0,0,5,,0,8,Loopy,29,38,9844eb4e3b15e18c9079b10de07f6630,2010-02-12 21:39:32
3865,3.64,6,0,6,1,0,0,1,5,6,0,1,314,"2017,2018",12,160,L I S A,133,412,7cc417c0d262e56e8825cdfe6e7e4e77,2016-01-28 22:23:20
3866,3.61,2,0,2,0,0,0,2,2,5,0,1,38,,3,35,Tee,53,78,4a48799a77df432674e153cdd30a43b5,2010-03-17 13:58:04
3867,4.18,4,0,4,1,0,1,5,9,3,0,5,63,"2017,2018",8,48,Racho,57,129,3f05a11a0ad643518b5c74aa30346307,2012-09-26 02:24:33
3868,4.33,16,1,16,16,0,6,11,14,19,1,8,278,"2014,2015,2016,2017",7,231,Twyla,267,396,2fcd2ae66c22a8bd569de8649821ed9a,2011-09-05 23:26:05
3869,3.18,0,0,0,0,0,0,1,0,0,0,0,2,,1,4,Adam,27,18,199452420e49c60de2e5820f9160aedb,2013-05-30 06:25:38
3870,4.05,0,0,0,1,0,1,0,0,0,0,2,12,,0,7,Jake,21,40,f3e1988d83e418b183ab4c21f4258296,2009-10-26 19:53:36
3871,4.94,6,0,6,7,0,1,4,7,8,0,3,73,"2015,2016,2017,2018",9,31,Courtney,86,123,f7cd8f7d6c9b26540240a72324d6298d,2014-09-25 00:21:27
3872,3.17,0,0,0,0,0,0,1,0,2,0,1,9,,1,16,Paula,32,57,5ecb4357b95ac531e0f94600fa19e636,2011-09-14 04:00:54
3873,2.79,1,0,1,1,0,0,6,0,3,0,2,15,,1,13,James,86,125,dbec440bf3e71a1ea201d31290ce214f,2012-07-07 01:29:40
3874,4.08,8,0,8,1,0,0,2,0,1,0,5,60,"2015,2016",9,31,JP,130,166,09b7f49f3370ed53cae7a803fe98e0bc,2012-07-29 18:30:41
3875,3.61,1,1,1,1,0,0,1,0,1,0,3,20,,5,14,Trisha,29,54,d32740fede2defceff518618b31856a0,2010-08-30 16:24:13
3876,3.1,0,0,0,0,0,0,1,0,0,0,0,2,,0,3,Nat,28,14,d1030f19583f9e0a3fe0171de6bdb9b6,2014-04-11 15:29:08
3877,4.02,35,0,35,26,3,3,19,13,50,1,19,495,"2014,2015,2016,2017,2018",22,99,Nicole,193,473,595ad897f0705d959e976bfd97b47257,2011-01-11 02:10:45
3878,3.1,6,0,6,4,1,0,5,1,5,0,1,48,,4,63,Iris,45,131,0ad67b72314af3f216a06ff6fa8961c2,2009-11-12 01:39:15
3879,3.95,1,0,1,3,0,0,2,1,3,0,0,20,,1,9,Christian,41,42,f80735b06fecd032f7856c9a287f7215,2015-05-08 23:19:17
3880,4.02,3,0,3,2,0,0,1,1,0,0,1,18,2016,3,10,Julia,45,40,7b7e2ee54d840105b045ad0c5cc5d9ee,2015-04-11 00:07:05
3881,4.41,0,0,0,0,0,0,1,0,3,0,0,8,,0,6,Emily,24,17,45cfd7d5fb9f91a7f8887752f8277546,2014-06-28 21:43:17
3882,4.61,7,0,7,1,0,0,6,0,0,1,6,8,,5,1,Murat,28,28,0abdfdff6d0b416fad4415b91ec7385e,2012-12-13 06:49:59
3883,3.8200000000000003,45,0,45,18,0,3,18,32,42,2,21,933,"2015,2016,2017,2018",85,752,Graciela,445,1486,7cd979968a88fff6b6e57198524711ac,2013-05-14 18:43:44
3884,4.52,0,0,0,0,0,0,0,0,0,0,0,3,,0,0,Connie,51,22,e914b1732e797da37e977574070ec00c,2014-07-04 03:56:18
3885,3.85,1,0,1,0,0,0,3,0,0,0,1,25,,1,26,Lee,138,114,e98fc7cd42d683c9e59cbd1f07842365,2010-03-05 18:06:49
3886,3.63,0,0,0,0,0,0,3,0,1,0,0,13,,2,21,Shilpa,37,61,96558fef88f1fcb58349feb4eb6b9427,2008-12-31 23:01:29
3887,2.87,0,0,0,0,0,0,0,0,1,0,0,2,,1,4,D,28,14,a2dddb40bbd9e1e18dfec5d35e392c06,2015-09-01 17:28:17
3888,4.12,7,0,7,3,0,0,8,1,10,3,2,99,,5,33,Lloyd,81,115,37cdda3dfeb77c093cd9330e32ddaee3,2013-07-27 18:52:45
3889,3.16,0,0,0,0,0,0,0,0,0,0,0,10,,0,30,Max,38,61,14b0c42cf9a3823f8c3702f4e1a222d2,2009-11-18 14:19:19
3890,4.0,1,0,1,0,0,0,0,0,1,0,0,7,,2,3,Ezra,26,25,823e700aae51d44edc306676e5b145f9,2012-01-19 03:04:41
3891,4.47,0,0,0,0,0,0,0,0,0,0,0,3,,1,3,Samantha,30,16,026a0b5f2a0875c455b6d993aa48dc8d,2015-03-13 01:08:28
3892,3.65,2,2,2,2,0,0,0,0,1,0,1,36,,3,36,Evon,36,92,c4c38e7b41290881b39acc1abadea920,2009-04-20 00:04:04
3893,4.7,1,0,1,0,0,2,0,2,4,0,1,15,,3,4,Monica,35,37,38094a9aa41eefc54c2f2912950c583b,2011-03-14 00:13:56
3894,4.0,2,0,2,0,0,0,0,2,2,0,4,36,2018,2,13,Jen,199,96,931a71f278b0ca9aad3c27483338c8a5,2015-08-24 03:35:15
3895,3.49,13,1,13,9,0,3,4,0,8,0,11,81,"2013,2014,2015",6,71,Karen,84,214,9540d5c05a9f0e9f19ce69ec2f476e30,2011-03-02 23:26:10
3896,3.69,3,0,3,2,0,1,7,0,4,0,3,38,,2,49,Mila,30,117,64380df9e6c0920917774584fb8863b5,2011-12-12 19:43:12
3897,4.22,0,0,0,0,0,0,0,0,0,0,0,5,,1,2,Ron,37,7,19444966b21095d81436310159847ea8,2016-01-27 16:30:40
3898,3.06,3,0,3,1,0,2,4,0,6,0,0,16,,3,36,Rajendra,52,79,ee144f579fda0bf4c6ba2747b873177b,2011-11-30 01:27:27
3899,4.4,7,0,7,2,0,1,3,2,0,0,1,113,"2015,2016,2017,2018",17,40,Niki,128,241,1523406c638a937ca98972ccbd3646d4,2013-04-21 00:10:51
3900,3.26,2,0,2,0,0,0,3,1,1,0,0,31,,3,50,Michael,105,98,41066b98f67b863cb81b304b29fb0928,2011-06-13 21:05:20
3901,3.77,2,0,2,1,0,3,0,0,4,0,2,109,"2012,2013,2014,2015,2016,2017,2018",6,80,Tom,447,302,e6fd94cc48bad8ce57e6b3135ce71021,2008-07-18 16:04:40
3902,3.83,1,0,1,0,0,1,2,0,3,0,0,22,,3,16,Natasha,41,74,b50552e84913502f4a78a24a3bd03c85,2010-10-29 21:13:49
3903,3.87,0,0,0,0,0,0,0,0,0,0,0,36,,0,46,Craig,61,123,e599f79594352090de5b4cee208c3956,2012-01-16 22:41:41
3904,3.44,0,0,0,0,0,0,0,0,1,0,0,2,,0,3,Spencer,49,22,bbdf6c8745c56c8cf7e0aed2466986d5,2014-01-31 00:43:30
3905,3.44,5,1,5,5,0,2,2,1,3,1,11,101,"2011,2012",3,281,M. J.,63,202,5313b6b9d5fcab632cb2b432734e9490,2009-03-27 02:22:47
3906,4.0,8,0,8,2,0,1,3,0,4,0,6,168,"2017,2018",6,106,Ashley,89,199,1d4496eb0b9f909b1336ee1b0592ac8d,2014-07-17 01:27:59
3907,3.25,2,0,2,4,0,0,4,0,3,0,1,70,2013,5,104,Bryan,57,150,3129e18a2e8570ef40f98904ef6fa536,2013-04-18 21:09:28
3908,3.77,3,0,3,1,0,0,1,0,4,0,1,20,,2,9,michelle,34,42,75cecc7b8a005dd21e399656570dc7f1,2011-02-10 19:36:42
3909,3.95,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,Laura,22,9,ddace28bfac2b4f0e15572acd60a1d0a,2011-02-24 14:34:58
3910,3.61,8,0,8,6,0,10,11,2,6,1,7,62,"2011,2012,2013,2014",9,61,Amanda,116,189,118df153b4265be38aea860118067716,2010-04-22 17:03:43
3911,3.24,1,0,1,0,0,1,0,0,4,0,4,24,,0,20,Duncan,29,55,cbd1ce109b2c4c5e333a4669c7c1a0e3,2008-08-13 20:19:21
3912,4.11,1,0,1,0,0,1,1,0,1,0,1,17,,5,15,Stephanie,42,55,41bc87fa513db11ad6afc76122bab6b8,2010-03-06 23:04:03
3913,3.83,0,0,0,0,0,0,0,0,1,0,0,1,,0,6,Susie,24,7,3e586f3d108184c61910a5190a111133,2013-08-29 02:55:19
3914,3.5,4,0,4,1,0,0,4,1,4,0,0,12,,2,10,Jarett,30,36,036e2dc8362393b32562706f4339aa15,2011-11-12 00:16:43
3915,4.18,0,0,0,0,0,0,2,2,1,0,0,56,,2,53,Ashley,64,95,dfa74f4be6b8900a246b3a1484cb1e72,2012-12-23 01:09:54
3916,4.28,1,0,1,1,0,0,0,0,0,0,0,10,"2016,2018",1,11,Sandryne,53,19,0e17d117527dfe9fc4d4461047416054,2014-06-16 01:30:36
3917,3.13,1,0,1,0,0,0,1,2,1,0,0,7,,1,11,Nickie,29,47,838888d05eecddad52bb39f818bbb8d9,2014-11-19 23:37:34
3918,3.35,0,0,0,0,0,0,2,0,1,0,0,85,,1,55,A,56,293,d2ff198720852f0b9e10a342a52204d6,2013-02-14 18:07:09
3919,4.1,8,0,8,7,0,0,5,0,6,0,3,58,"2010,2011,2012",2,43,Becky,85,142,5a6891a78413d189ecdffa43e7a8cebd,2009-02-09 18:42:41
3920,3.31,0,0,0,0,1,1,0,0,1,0,1,8,,1,13,Alyssa,36,89,762be373a07f613e25abad1718e615c7,2012-06-17 19:20:50
3921,3.62,1,0,1,2,0,0,3,1,6,0,0,27,,2,15,Arly,267,117,1966e17fc91516d1daeea610df059060,2011-05-20 18:43:14
3922,3.37,43,0,43,14,0,7,18,0,26,3,16,348,"2008,2009,2010,2011,2012,2013,2014",20,414,Ryan,781,1000,2f5b1a2c03e196ce9cd95513d390f668,2008-02-06 16:09:57
3923,4.63,2,0,2,0,0,1,0,0,1,0,0,17,,0,17,Stephen,28,79,43f51a591e90d93e2f153b14b974032e,2009-04-20 19:04:30
3924,4.57,1,0,1,2,0,1,1,0,1,0,0,27,,1,11,Emily,34,58,ecf175aa367ad6ddfa6d4f9a6bac20a3,2007-01-13 20:02:16
3925,3.26,0,0,0,0,0,0,0,0,2,0,0,28,,2,51,Robert,127,108,7c97be60ddab7ba8d7d4be35e21876de,2013-02-12 14:38:25
3926,3.69,3,0,3,0,0,1,5,1,1,0,0,34,"2015,2016,2017",5,35,Trista,102,133,fa2dc42d3344d0b519ec62b93e9c60f3,2014-04-13 01:23:21
3927,3.66,25,1,25,15,3,3,13,0,9,1,24,134,"2011,2012,2013,2014,2016,2017,2018",13,28,Sarah,215,361,50ec8383438e1cc13029e3bcb0d44030,2011-03-02 16:13:54
3928,4.11,2,0,2,3,0,0,1,0,2,1,2,58,"2013,2014,2015",7,54,Ashley,164,233,6ee91c0faf203ed9c679ed4d465b74f2,2007-08-02 23:15:48
3929,3.9699999999999998,1,0,1,0,0,0,1,1,5,0,0,33,2018,6,29,Gregory,107,69,691bc40215f7a0cb032f2705435cfb52,2013-02-16 19:12:26
3930,3.45,0,0,0,5,0,1,1,3,6,0,2,112,"2017,2018",9,56,Mindy,276,194,5ba2435f45882313d16bca8abc27eb3e,2016-02-24 03:33:33
3931,3.26,1,0,1,0,0,0,5,0,5,0,2,192,,5,54,D,225,298,cb8689044fda9e43664c91686bbaecf3,2014-03-12 03:55:50
3932,3.46,3,0,3,2,0,2,1,1,6,0,4,22,,1,19,Jayen,28,34,40754a3f18420fff520f1feff818d291,2013-01-13 07:42:37
3933,3.63,0,0,0,3,0,1,0,0,2,0,1,26,,3,7,Judy,38,87,d9fd3d82ce1ec8cff18ec734d5f45253,2008-10-09 20:33:34
3934,3.95,8,0,8,3,0,0,3,11,6,0,0,144,"2016,2017",12,14,Caroline,118,237,b89518cdb576d0dc30a672f0ed310f9a,2013-10-26 10:33:24
3935,4.19,0,0,0,0,0,1,1,1,1,0,0,7,,1,18,Abe,65,35,0caa774f11bd4fca21601c1d4665c3c6,2011-02-18 21:07:49
3936,3.7199999999999998,0,0,0,0,0,0,0,0,1,0,0,12,,0,17,Sher,28,60,1e3ae357e6a4edcc87d3bbe285f61c78,2013-05-01 17:16:04
3937,4.27,0,0,0,0,0,0,0,0,1,0,0,6,,1,0,Heather,42,22,f8796e06a0fac0df80802194d8a6bf34,2012-01-21 17:10:33
3938,3.9699999999999998,10,0,10,8,0,0,3,0,5,0,8,87,"2012,2013",10,71,Donna,72,176,429eb0508d96b4c648fc18037d33884b,2010-06-12 01:36:00
3939,3.48,0,0,0,1,0,0,0,0,0,0,1,12,2017,0,8,Johanna,47,32,b0190c8ff951be0bd928417ad386ecf7,2016-01-26 01:48:14
3940,4.1,8,0,8,2,0,0,3,4,0,0,1,37,"2017,2018",6,16,Joshua,88,93,bd2a3a5617286a760b62c1fec0d3487a,2014-02-07 02:13:33
3941,4.23,0,0,0,0,0,0,1,1,1,0,0,9,,0,6,Kaho,29,36,85afcb6ee95f8bd2cd3a4da9d966ccd2,2014-10-29 12:47:35
3942,2.95,1,0,1,0,0,2,0,0,1,0,0,10,,0,0,Sarah,29,41,cd488a1347cd5f5674e3d6c9c8f66567,2012-12-21 21:18:38
3943,3.04,2,0,2,1,0,0,0,0,2,0,0,9,,2,29,Russ,53,66,556d58ab539da5fbbcbf0d97f5b9e518,2010-05-09 00:53:16
3944,3.64,2,0,2,0,0,1,1,0,2,0,0,35,,1,27,Lindsay,44,73,cf4d2d339c25eb7303610979dd9aeaf2,2012-07-14 16:33:04
3945,3.84,0,0,0,3,0,1,3,0,1,0,0,14,,1,11,Shan,59,85,8ae766d274621f765190296b7d59468a,2010-10-20 03:29:45
3946,3.8,0,0,0,0,0,0,0,0,0,0,0,6,,2,17,Tai,53,55,74f51d9f577cb9d9260828a204698c7a,2011-07-19 21:12:24
3947,4.31,2,0,2,0,0,1,1,0,0,0,1,35,,1,13,Fallon,39,72,02b199506cd3733a8c5f15b427566976,2011-07-21 19:45:25
3948,3.6,19,1,19,8,0,5,16,1,25,1,24,235,"2011,2012,2013,2014,2015,2016,2017,2018",16,318,Jason,362,722,a121ecd6dafa0aeee104fbb69fb53cd2,2009-12-08 01:51:57
3949,3.33,0,0,0,0,0,0,0,1,0,0,0,2,,0,4,Este,23,17,ba2e2453058695b8a1c7d95a0470fb7e,2015-04-07 02:10:27
3950,3.74,0,0,0,0,0,0,1,0,0,0,0,11,,0,12,Aline,29,35,15b17f7dc066c4e654d56b6ee53610b6,2013-08-19 06:20:55
3951,3.67,2,0,2,0,0,1,0,0,2,0,2,42,,4,26,Mike,165,165,c717ce374a192b13f5b41f0ef1f29a6d,2011-02-20 10:24:36
3952,4.12,0,0,0,0,0,0,1,0,2,0,1,3,,1,2,Sean,52,13,f972f82f9633cf97a642ab93a24f06cb,2012-11-03 07:44:12
3953,4.52,0,0,0,0,0,0,1,1,3,0,0,18,,2,8,Jennifer,60,53,457f7db4fe898b48798f963521275154,2010-07-31 04:09:49
3954,3.96,0,0,0,0,0,0,0,0,0,0,0,19,,3,9,Jasper,82,53,4bb79f3bbc67b1e694094573945cfd36,2014-09-02 03:29:59
3955,4.15,1,0,1,0,0,1,1,0,2,0,0,12,,2,14,Kelly,47,51,2576be79be430e828cb076d4197e5bf6,2012-07-12 01:08:01
3956,4.51,75,0,75,21,0,0,20,16,47,1,8,297,"2017,2018",26,155,Terri,90,454,cfdd564a601f1e261f2ecdebd4a8536b,2010-01-12 02:51:26
3957,3.4,0,0,0,0,0,0,2,0,1,0,0,13,,1,17,Elizabeth,39,93,8925301b0258f9da9338a3954d8782a7,2011-02-09 02:04:53
3958,4.09,0,1,0,1,0,0,1,0,0,0,0,27,,3,63,Cheeseburger,66,46,d62ebba39b299e914e4047639f19579c,2013-11-02 23:05:18
3959,3.85,22,0,22,7,0,1,2,0,10,2,8,216,"2007,2008,2009,2010,2011",13,116,Tolga,396,381,7bd6bb5ab6cc774653bf261f2e39427e,2007-01-07 10:02:12
3960,4.06,0,0,0,0,0,0,1,0,0,0,0,5,,1,2,Damon,36,22,b466d3054eb04f1735b6586859e25503,2012-10-14 18:32:03
3961,3.85,2,0,2,0,0,0,0,0,1,0,1,9,,1,5,Vivien,25,34,e324d1c257d247f08bb99a6acadf0a3f,2013-08-02 06:16:13
3962,3.98,0,0,0,0,0,0,1,1,2,0,2,18,,1,15,Shaun,49,48,2dbfc2a7f3c9f168883b02491a181817,2013-07-28 02:20:22
3963,3.79,0,0,0,0,0,0,4,0,0,0,0,6,,1,2,Ana,39,13,f53e155b0d1332c3239c014ffeb47389,2008-02-07 17:19:06
3964,4.11,1,0,1,0,0,0,0,0,2,0,0,6,,0,12,Robert,34,25,e890d0f70af16130c6b9eeacae7d0a55,2010-07-27 21:07:48
3965,3.68,0,0,0,0,0,0,0,0,0,0,0,4,,1,3,Mark,21,14,af9e87da9655bbdeea4005ae4a7c6cc5,2011-02-21 04:08:57
3966,3.74,14,0,14,16,0,0,3,4,5,0,7,36,"2015,2016,2017",3,16,Alyska,95,161,c55bd9a2fff8f7d6a3f2934932e91407,2014-06-16 16:36:52
3967,3.25,5,0,5,0,0,0,4,1,6,0,2,9,,2,16,Ashley,63,65,1479fe8039e55d551c17b05bc19d96ee,2010-11-28 22:44:26
3968,3.05,1,0,1,0,0,1,1,0,1,0,0,20,,1,19,Sam,76,62,fc51481e412302a84d2b71b73a8de6b4,2009-02-24 01:06:46
3969,3.32,0,0,0,0,0,0,0,0,4,0,3,50,,4,53,Pedram,95,205,03158cdaefac760c02c74811684d00b8,2009-11-30 23:45:04
3970,4.38,0,0,0,0,0,0,0,0,1,0,0,14,,0,9,Andrew,121,28,38442eaf2455c9d540915c9beb46a1dc,2015-08-11 19:33:39
3971,3.5,6,0,6,3,0,3,0,0,3,0,0,17,"2016,2017,2018",7,12,Anna,46,41,feb60abf0efe59594c2bf687a7dcd101,2014-07-30 01:46:26
3972,3.93,9,0,9,7,0,0,1,3,2,2,6,56,"2016,2017",5,25,Shannon,44,74,ba4af5b562aa2d9e87a77ef538419ec6,2014-06-01 20:04:32
3973,3.66,11,0,11,2,1,3,10,13,13,0,17,281,"2015,2016,2017,2018",19,154,Ramona,308,696,846c21696bbdec80ffec39cea35920ee,2015-02-19 04:22:22
3974,4.36,8,2,8,1,0,0,3,1,3,0,0,37,,5,26,Ron,103,134,377dceb23f153ceee4ecab25545153c3,2009-06-08 20:22:58
3975,3.8200000000000003,23,2,23,23,0,4,7,1,10,0,10,66,"2012,2013",5,69,Lori,77,173,88bd145cdef81cb47a2c292b2a28ee55,2010-05-03 18:25:31
3976,3.12,0,0,0,0,0,0,0,0,2,0,0,0,,0,5,Chris,29,15,e91a8077d5ddffb703d83b28604f3690,2015-03-14 16:00:03
3977,4.26,2,0,2,0,1,0,1,0,3,1,0,51,2018,2,23,Kristina,138,108,32ff10dec673ce97eb1ea948788a79e6,2011-09-18 00:26:22
3978,4.85,0,0,0,0,0,0,1,0,0,0,0,1,,0,0,Mitchell,27,4,b9f925c38b496918bff1126a2e54852d,2011-04-11 00:07:37
3979,2.84,0,0,0,0,0,0,0,0,3,0,1,7,,0,10,Tarfu,36,41,df0179d27fbd2cf76542aa4ae0891cac,2012-10-09 21:29:32
3980,4.98,0,0,0,0,0,0,0,0,0,0,0,3,,0,4,Brad,43,14,1036b7a2440c4ffcddc8638a480b2696,2016-01-23 00:51:04
3981,4.11,0,0,0,0,0,1,0,0,0,0,0,10,,1,35,Michael,26,27,8eb3164799b7ca6cc38615d40592a420,2010-09-04 05:33:27
3982,3.67,2,0,2,0,0,0,0,0,0,0,1,1,,0,3,Claudia,48,14,31ff8d9858ec35ea2688c342728b1550,2011-04-20 17:10:59
3983,3.13,0,0,0,0,0,0,0,0,1,0,1,8,,0,16,Nelson,55,51,a88837d023dd723a7294d2446a3fa175,2011-02-20 00:24:50
3984,4.09,1,0,1,0,0,1,1,0,1,0,1,11,,0,18,G,89,94,f067d23240cb4bda125f5d2ee8c179af,2009-12-19 17:00:54
3985,3.21,0,0,0,0,0,0,0,0,0,0,0,7,,1,12,Layton,39,27,3f3c911a36cde3be9a298eab6f619ea0,2015-03-10 18:37:36
3986,3.9,2,0,2,1,0,1,0,2,0,1,0,16,,2,10,Eatyourguts,48,35,8a91aee8cd7d6d1f88ab3d57d3d47565,2008-09-10 19:56:44
3987,3.47,6,0,6,1,0,2,1,0,1,1,3,24,,2,11,'Ris,65,105,4708e39fdf351765793118121858ddb0,2010-04-11 03:45:22
3988,4.12,0,0,0,0,0,0,1,0,0,0,0,9,,1,16,Maureen,48,70,a35d1c37b00fc051d21c7e3a6cdd1ad7,2011-08-05 17:42:09
3989,3.98,0,0,0,0,0,1,2,1,0,0,2,32,,6,26,Evelyn,60,87,04b0e15159308f0ae043b67551eaac95,2014-01-04 16:01:21
3990,4.79,1,0,1,0,0,0,1,0,2,0,0,15,,2,7,Julia,51,33,8554b84d3ae4803c575dedde0c888802,2011-06-05 18:11:38
3991,4.06,1,0,1,0,0,1,4,0,4,0,1,22,,3,15,Sean,30,87,e683fd33401b6321a5293b798ccceb26,2009-06-26 17:06:10
3992,4.41,0,0,0,0,0,0,0,0,2,0,0,7,,0,7,Linda,45,12,ba8ec2d4198ede98f49fa76429495f3c,2016-02-19 00:07:01
3993,4.09,0,0,0,2,0,0,1,1,0,0,0,13,,6,4,Rhonda,41,42,65b4a822d583eedbf890e20a25651f94,2011-03-10 07:58:04
3994,4.47,0,0,0,0,0,0,0,0,1,0,0,10,,0,9,Elizabeth,71,27,67515899877c16ffd93c657954ea3f4c,2015-03-04 02:47:30
3995,4.61,0,0,0,0,0,0,2,1,0,0,0,9,,0,4,Chris,31,21,1b27b89c73e5a400bedef8cd1741295f,2013-02-23 03:21:15
3996,3.63,0,0,0,3,0,0,0,0,2,0,1,14,,3,24,Isabella,25,108,85ff97310d78caaecb13661aa2e853e3,2011-09-30 21:14:35
3997,3.07,0,0,0,0,0,0,1,0,1,0,1,6,,0,4,Ahwatukee,23,79,e8b6d2015217a1df76a470359893350c,2009-03-24 20:03:52
3998,4.0,5,1,5,5,0,0,1,4,6,0,5,13,2018,12,4,Christine,30,32,55d45fcbbd6dd2804b51e9ff6f23fddf,2012-01-18 00:15:44
3999,4.46,0,0,0,0,0,0,1,0,1,0,0,9,,2,12,Amy,50,28,c7aab315b0db103bfea7c5ba3242ba75,2014-05-04 22:27:49
4000,4.39,6,0,6,2,0,3,2,2,0,0,5,55,"2015,2016",4,18,Erin,51,102,ff2c7ef200c042fc9c08c5d30b035e32,2013-02-03 15:07:26
4001,3.95,0,0,0,0,0,2,4,0,2,0,2,57,,3,56,GMari,161,158,8514b3e33d44517ca4db27abd42bd42c,2012-06-01 02:30:38
4002,3.69,0,0,0,0,0,0,1,0,2,0,1,44,,2,71,Matt,64,148,8bf9e6d09ae0d1e889fa5df4c66fcd00,2010-07-12 02:11:10
4003,3.73,0,0,0,0,0,0,0,0,1,0,0,16,,3,13,yvonneandscott,67,38,7f74f841ec72eb2a52cf3a9c37c58051,2011-08-19 21:24:13
